OBJECTID,GlobalID,Reporting_Year,GeoID,GeoLevel,GeoName,Shape__Area,Shape__Length,C_EA_GT25_POP_M,C_EA_GT25_POP_M_EDUATTAIN_NOS_P,C_EA_GT25_POP_M_EDUATTAIN_LT9TH_P,C_EA_GT25_POP_M_EDUATTAIN_NOD9T12_P,C_EA_GT25_POP_M_EDUATTAIN_HSGIE_P,C_EA_GT25_POP_M_EDUATTAIN_SOCOLND_P,C_EA_GT25_POP_M_EDUATTAIN_AD_P,C_EA_GT25_POP_M_EDUATTAIN_BD_P,C_EA_GT25_POP_M_EDUATTAIN_MD_P,C_EA_GT25_POP_M_EDUATTAIN_PSD_P,C_EA_GT25_POP_M_EDUATTAIN_DD_P,C_EA_GT25_POP_F,C_EA_GT25_POP_F_EDUATTAIN_NOS_P,C_EA_GT25_POP_F_EDUATTAIN_LT9TH_P,C_EA_GT25_POP_F_EDUATTAIN_NOD9T12_P,C_EA_GT25_POP_F_EDUATTAIN_HSGIE_P,C_EA_GT25_POP_F_EDUATTAIN_SOCOLND_P,C_EA_GT25_POP_F_EDUATTAIN_AD_P,C_EA_GT25_POP_F_EDUATTAIN_BD_P,C_EA_GT25_POP_F_EDUATTAIN_MD_P,C_EA_GT25_POP_F_EDUATTAIN_PSD_P,C_EA_GT25_POP_F_EDUATTAIN_DD_P,C_SR_Y15T19_ENROLL,C_SR_Y15T19_NENROLL,C_SR_Y15T19_ENROLL_RACE_WANHL_P,C_SR_Y15T19_NENROLL_RACE_WANHL_P,C_SR_Y15T19_ENROLL_RACE_BOAA_P,C_SR_Y15T19_NENROLL_RACE_BOAA_P,C_SR_Y15T19_ENROLL_RACE_HOLO_P,C_SR_Y15T19_NENROLL_RACE_HOLO_P,C_SR_POP_COLGS_M,C_SR_POP_COLGS_F,C_SR_POP_SCHOOL_AGE_Y3T4,C_SR_POP_SCHOOL_AGE_Y3T4_LOCATION_U,C_SR_POP_SCHOOL_AGE_Y3T4_LOCATION_R,C_SR_POP_SCHOOL_AGE_Y5T9,C_SR_POP_SCHOOL_AGE_Y5T9_LOCATION_U,C_SR_POP_SCHOOL_AGE_Y5T9_LOCATION_R,C_SR_POP_SCHOOL_AGE_Y10T14,C_SR_POP_SCHOOL_AGE_Y10T14_LOCATION_U,C_SR_POP_SCHOOL_AGE_Y10T14_LOCATION_R,C_SR_POP_SCHOOL_AGE_Y15T17,C_SR_POP_SCHOOL_AGE_Y15T17_LOCATION_U,C_SR_POP_SCHOOL_AGE_Y15T17_LOCATION_R,C_SR_POP_SCHOOL_AGE_Y18T19,C_SR_POP_SCHOOL_AGE_Y18T19_LOCATION_U,C_SR_POP_SCHOOL_AGE_Y18T19_LOCATION_R,C_SR_POP_SCHOOL_AGE_Y20T24,C_SR_POP_SCHOOL_AGE_Y20T24_LOCATION_U,C_SR_POP_SCHOOL_AGE_Y20T24_LOCATION_R,C_SR_POP_SCHOOL_AGE_Y25T34,C_SR_POP_SCHOOL_AGE_Y25T34_LOCATION_U,C_SR_POP_SCHOOL_AGE_Y25T34_LOCATION_R,C_SR_POP_SCHOOL_AGE_YGE35,C_SR_POP_SCHOOL_AGE_YGE35_LOCATION_U,C_SR_POP_SCHOOL_AGE_YGE35_LOCATION_R,C_SR_POP_COLGS_AGE_Y18T24,C_SR_POP_COLGS_AGE_Y18T24_LOCATION_U,C_SR_POP_COLGS_AGE_Y18T24_LOCATION_R,C_SR_POP_COLGS_M_AGE_Y18T24,C_SR_POP_COLGS_M_AGE_Y18T24_LOCATION_U,C_SR_POP_COLGS_M_AGE_Y18T24_LOCATION_R,C_SR_POP_COLGS_F_AGE_Y18T24,C_SR_POP_COLGS_F_AGE_Y18T24_LOCATION_U,C_SR_POP_COLGS_F_AGE_Y18T24_LOCATION_R,C_EA_MEARN,C_EA_MEARN_LOCATION_U,C_EA_MEARN_LOCATION_R,C_EA_MEARN_EDUATTAIN_LHSG,C_EA_MEARN_EDUATTAIN_LHSG_LOCATION_U,C_EA_MEARN_EDUATTAIN_LHSG_LOCATION_R,C_EA_MEARN_EDUATTAIN_HSGIE,C_EA_MEARN_EDUATTAIN_HSGIE_LOCATION_U,C_EA_MEARN_EDUATTAIN_HSGIE_LOCATION_R,C_EA_MEARN_EDUATTAIN_SCAG,C_EA_MEARN_EDUATTAIN_SCAG_LOCATION_U,C_EA_MEARN_EDUATTAIN_SCAG_LOCATION_R,C_EA_MEARN_EDUATTAIN_BD,C_EA_MEARN_EDUATTAIN_BD_LOCATION_U,C_EA_MEARN_EDUATTAIN_BD_LOCATION_R,C_EA_MEARN_EDUATTAIN_GPD,C_EA_MEARN_EDUATTAIN_GPD_LOCATION_U,C_EA_MEARN_EDUATTAIN_GPD_LOCATION_R,C_EA_GT25_WA_EDUATTAIN_HSG,C_EA_GT25_WA_EDUATTAIN_HSG_LOCATION_U,C_EA_GT25_WA_EDUATTAIN_HSG_LOCATION_R,C_EA_GT25_WA_EDUATTAIN_BDH,C_EA_GT25_WA_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_WA_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_WANHL_EDUATTAIN_HSGH,C_EA_GT25_WANHL_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_WANHL_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_WANHL_EDUATTAIN_BDH,C_EA_GT25_WANHL_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_WANHL_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_BA_EDUATTAIN_HSGH,C_EA_GT25_BA_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_BA_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_BA_EDUATTAIN_BDH,C_EA_GT25_BA_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_BA_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_AIANA_EDUATTAIN_HSGH,C_EA_GT25_AIANA_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_AIANA_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_AIANA_EDUATTAIN_BDH,C_EA_GT25_AIANA_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_AIANA_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_AA_EDUATTAIN_HSGH,C_EA_GT25_AA_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_AA_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_AA_EDUATTAIN_BDH,C_EA_GT25_AA_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_AA_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_NHOPIA_EDUATTAIN_HSGH,C_EA_GT25_NHOPIA_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_NHOPIA_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_NHOPIA_EDUATTAIN_BDH,C_EA_GT25_NHOPIA_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_NHOPIA_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_OA_EDUATTAIN_HSGH,C_EA_GT25_OA_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_OA_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_OA_EDUATTAIN_BDH,C_EA_GT25_OA_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_OA_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_TOM_EDUATTAIN_HSGH,C_EA_GT25_TOM_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_TOM_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_TOM_EDUATTAIN_BDH,C_EA_GT25_TOM_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_TOM_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_HOLO_EDUATTAIN_HSGH,C_EA_GT25_HOLO_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_HOLO_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_HOLO_EDUATTAIN_BDH,C_EA_GT25_HOLO_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_HOLO_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_POVRATE_EDUATTAIN_LHSG,C_EA_GT25_POVRATE_EDUATTAIN_LHSG_LOCATION_U,C_EA_GT25_POVRATE_EDUATTAIN_LHSG_LOCATION_R,C_EA_GT25_POVRATE_EDUATTAIN_HSGIE,C_EA_GT25_POVRATE_EDUATTAIN_HSGIE_LOCATION_U,C_EA_GT25_POVRATE_EDUATTAIN_HSGIE_LOCATION_R,C_EA_GT25_POVRATE_EDUATTAIN_SCAG,C_EA_GT25_POVRATE_EDUATTAIN_SCAG_LOCATION_U,C_EA_GT25_POVRATE_EDUATTAIN_SCAG_LOCATION_R,C_EA_GT25_POVRATE_EDUATTAIN_BD,C_EA_GT25_POVRATE_EDUATTAIN_BD_LOCATION_U,C_EA_GT25_POVRATE_EDUATTAIN_BD_LOCATION_R,C_EA_MEARN_M,C_EA_MEARN_M_LOCATION_U,C_EA_MEARN_M_LOCATION_R,C_EA_MEARN_M_EDUATTAIN_LHSG,C_EA_MEARN_M_EDUATTAIN_LHSG_LOCATION_U,C_EA_MEARN_M_EDUATTAIN_LHSG_LOCATION_R,C_EA_MEARN_M_EDUATTAIN_HSGIE,C_EA_MEARN_M_EDUATTAIN_HSGIE_LOCATION_U,C_EA_MEARN_M_EDUATTAIN_HSGIE_LOCATION_R,C_EA_MEARN_M_EDUATTAIN_SCAG,C_EA_MEARN_M_EDUATTAIN_SCAG_LOCATION_U,C_EA_MEARN_M_EDUATTAIN_SCAG_LOCATION_R,C_EA_MEARN_M_EDUATTAIN_BD,C_EA_MEARN_M_EDUATTAIN_BD_LOCATION_U,C_EA_MEARN_M_EDUATTAIN_BD_LOCATION_R,C_EA_MEARN_M_EDUATTAIN_GPD,C_EA_MEARN_M_EDUATTAIN_GPD_LOCATION_U,C_EA_MEARN_M_EDUATTAIN_GPD_LOCATION_R,C_EA_GT25_WA_M_EDUATTAIN_HSG,C_EA_GT25_WA_M_EDUATTAIN_HSG_LOCATION_U,C_EA_GT25_WA_M_EDUATTAIN_HSG_LOCATION_R,C_EA_GT25_WA_M_EDUATTAIN_BDH,C_EA_GT25_WA_M_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_WA_M_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_WANHL_M_EDUATTAIN_HSGH,C_EA_GT25_WANHL_M_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_WANHL_M_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_WANHL_M_EDUATTAIN_BDH,C_EA_GT25_WANHL_M_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_WANHL_M_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_BA_M_EDUATTAIN_HSGH,C_EA_GT25_BA_M_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_BA_M_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_BA_M_EDUATTAIN_BDH,C_EA_GT25_BA_M_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_BA_M_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_AIANA_M_EDUATTAIN_HSGH,C_EA_GT25_AIANA_M_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_AIANA_M_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_AIANA_M_EDUATTAIN_BDH,C_EA_GT25_AIANA_M_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_AIANA_M_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_AA_M_EDUATTAIN_HSGH,C_EA_GT25_AA_M_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_AA_M_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_AA_M_EDUATTAIN_BDH,C_EA_GT25_AA_M_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_AA_M_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_NHOPIA_M_EDUATTAIN_HSGH,C_EA_GT25_NHOPIA_M_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_NHOPIA_M_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_NHOPIA_M_EDUATTAIN_BDH,C_EA_GT25_NHOPIA_M_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_NHOPIA_M_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_OA_M_EDUATTAIN_HSGH,C_EA_GT25_OA_M_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_OA_M_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_OA_M_EDUATTAIN_BDH,C_EA_GT25_OA_M_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_OA_M_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_TOM_M_EDUATTAIN_HSGH,C_EA_GT25_TOM_M_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_TOM_M_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_TOM_M_EDUATTAIN_BDH,C_EA_GT25_TOM_M_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_TOM_M_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_HOLO_M_EDUATTAIN_HSGH,C_EA_GT25_HOLO_M_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_HOLO_M_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_HOLO_M_EDUATTAIN_BDH,C_EA_GT25_HOLO_M_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_HOLO_M_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_POVRATE_M_EDUATTAIN_LHSG,C_EA_GT25_POVRATE_M_EDUATTAIN_LHSG_LOCATION_U,C_EA_GT25_POVRATE_M_EDUATTAIN_LHSG_LOCATION_R,C_EA_GT25_POVRATE_M_EDUATTAIN_HSGIE,C_EA_GT25_POVRATE_M_EDUATTAIN_HSGIE_LOCATION_U,C_EA_GT25_POVRATE_M_EDUATTAIN_HSGIE_LOCATION_R,C_EA_GT25_POVRATE_M_EDUATTAIN_SCAG,C_EA_GT25_POVRATE_M_EDUATTAIN_SCAG_LOCATION_U,C_EA_GT25_POVRATE_M_EDUATTAIN_SCAG_LOCATION_R,C_EA_GT25_POVRATE_M_EDUATTAIN_BD,C_EA_GT25_POVRATE_M_EDUATTAIN_BD_LOCATION_U,C_EA_GT25_POVRATE_M_EDUATTAIN_BD_LOCATION_R,C_EA_MEARN_F,C_EA_MEARN_F_LOCATION_U,C_EA_MEARN_F_LOCATION_R,C_EA_MEARN_F_EDUATTAIN_LHSG,C_EA_MEARN_F_EDUATTAIN_LHSG_LOCATION_U,C_EA_MEARN_F_EDUATTAIN_LHSG_LOCATION_R,C_EA_MEARN_F_EDUATTAIN_HSGIE,C_EA_MEARN_F_EDUATTAIN_HSGIE_LOCATION_U,C_EA_MEARN_F_EDUATTAIN_HSGIE_LOCATION_R,C_EA_MEARN_F_EDUATTAIN_SCAG,C_EA_MEARN_F_EDUATTAIN_SCAG_LOCATION_U,C_EA_MEARN_F_EDUATTAIN_SCAG_LOCATION_R,C_EA_MEARN_F_EDUATTAIN_BD,C_EA_MEARN_F_EDUATTAIN_BD_LOCATION_U,C_EA_MEARN_F_EDUATTAIN_BD_LOCATION_R,C_EA_MEARN_F_EDUATTAIN_GPD,C_EA_MEARN_F_EDUATTAIN_GPD_LOCATION_U,C_EA_MEARN_F_EDUATTAIN_GPD_LOCATION_R,C_EA_GT25_WA_F_EDUATTAIN_BDH,C_EA_GT25_WA_F_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_WA_F_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_WANHL_F_EDUATTAIN_HSGH,C_EA_GT25_WANHL_F_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_WANHL_F_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_WANHL_F_EDUATTAIN_BDH,C_EA_GT25_WANHL_F_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_WANHL_F_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_BA_F_EDUATTAIN_HSGH,C_EA_GT25_BA_F_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_BA_F_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_BA_F_EDUATTAIN_BDH,C_EA_GT25_BA_F_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_BA_F_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_AIANA_F_EDUATTAIN_HSGH,C_EA_GT25_AIANA_F_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_AIANA_F_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_AIANA_F_EDUATTAIN_BDH,C_EA_GT25_AIANA_F_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_AIANA_F_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_AA_F_EDUATTAIN_HSGH,C_EA_GT25_AA_F_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_AA_F_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_AA_F_EDUATTAIN_BDH,C_EA_GT25_AA_F_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_AA_F_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_NHOPIA_F_EDUATTAIN_HSGH,C_EA_GT25_NHOPIA_F_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_NHOPIA_F_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_NHOPIA_F_EDUATTAIN_BDH,C_EA_GT25_NHOPIA_F_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_NHOPIA_F_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_OA_F_EDUATTAIN_HSGH,C_EA_GT25_OA_F_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_OA_F_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_OA_F_EDUATTAIN_BDH,C_EA_GT25_OA_F_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_OA_F_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_TOM_F_EDUATTAIN_HSGH,C_EA_GT25_TOM_F_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_TOM_F_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_TOM_F_EDUATTAIN_BDH,C_EA_GT25_TOM_F_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_TOM_F_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_HOLO_F_EDUATTAIN_HSGH,C_EA_GT25_HOLO_F_EDUATTAIN_HSGH_LOCATION_U,C_EA_GT25_HOLO_F_EDUATTAIN_HSGH_LOCATION_R,C_EA_GT25_HOLO_F_EDUATTAIN_BDH,C_EA_GT25_HOLO_F_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_HOLO_F_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_POVRATE_F_EDUATTAIN_LHSG,C_EA_GT25_POVRATE_F_EDUATTAIN_LHSG_LOCATION_U,C_EA_GT25_POVRATE_F_EDUATTAIN_LHSG_LOCATION_R,C_EA_GT25_POVRATE_F_EDUATTAIN_HSGIE,C_EA_GT25_POVRATE_F_EDUATTAIN_HSGIE_LOCATION_U,C_EA_GT25_POVRATE_F_EDUATTAIN_HSGIE_LOCATION_R,C_EA_GT25_POVRATE_F_EDUATTAIN_SCAG,C_EA_GT25_POVRATE_F_EDUATTAIN_SCAG_LOCATION_U,C_EA_GT25_POVRATE_F_EDUATTAIN_SCAG_LOCATION_R,C_EA_GT25_POVRATE_F_EDUATTAIN_BD,C_EA_GT25_POVRATE_F_EDUATTAIN_BD_LOCATION_U,C_EA_GT25_POVRATE_F_EDUATTAIN_BD_LOCATION_R,C_EA_GT25_POP_EDUATTAIN_LHSG,C_EA_GT25_POP_EDUATTAIN_LHSG_LOCATION_U,C_EA_GT25_POP_EDUATTAIN_LHSG_LOCATION_R,C_EA_GT25_POP_EDUATTAIN_HSGIE,C_EA_GT25_POP_EDUATTAIN_HSGIE_LOCATION_U,C_EA_GT25_POP_EDUATTAIN_HSGIE_LOCATION_R,C_EA_GT25_POP_EDUATTAIN_SCAG,C_EA_GT25_POP_EDUATTAIN_SCAG_LOCATION_U,C_EA_GT25_POP_EDUATTAIN_SCAG_LOCATION_R,C_EA_GT25_POP_EDUATTAIN_BDH,C_EA_GT25_POP_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_POP_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_WDIS_EDUATTAIN_LHSG,C_EA_GT25_WDIS_EDUATTAIN_LHSG_LOCATION_U,C_EA_GT25_WDIS_EDUATTAIN_LHSG_LOCATION_R,C_EA_GT25_WDIS_EDUATTAIN_HSGIE,C_EA_GT25_WDIS_EDUATTAIN_HSGIE_LOCATION_U,C_EA_GT25_WDIS_EDUATTAIN_HSGIE_LOCATION_R,C_EA_GT25_WDIS_EDUATTAIN_SCAG,C_EA_GT25_WDIS_EDUATTAIN_SCAG_LOCATION_U,C_EA_GT25_WDIS_EDUATTAIN_SCAG_LOCATION_R,C_EA_GT25_WDIS_EDUATTAIN_BDH,C_EA_GT25_WDIS_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_WDIS_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_WODIS_EDUATTAIN_LHSG,C_EA_GT25_WODIS_EDUATTAIN_LHSG_LOCATION_U,C_EA_GT25_WODIS_EDUATTAIN_LHSG_LOCATION_R,C_EA_GT25_WODIS_EDUATTAIN_HSGIE,C_EA_GT25_WODIS_EDUATTAIN_HSGIE_LOCATION_U,C_EA_GT25_WODIS_EDUATTAIN_HSGIE_LOCATION_R,C_EA_GT25_WODIS_EDUATTAIN_SCAG,C_EA_GT25_WODIS_EDUATTAIN_SCAG_LOCATION_U,C_EA_GT25_WODIS_EDUATTAIN_SCAG_LOCATION_R,C_EA_GT25_WODIS_EDUATTAIN_BDH,C_EA_GT25_WODIS_EDUATTAIN_BDH_LOCATION_U,C_EA_GT25_WODIS_EDUATTAIN_BDH_LOCATION_R,C_EA_GT25_WA_M_EDUATTAIN_HSG_x,C_EA_GT25_WA_M_EDUATTAIN_HSG_LOCATION_U_x,C_EA_GT25_WA_M_EDUATTAIN_HSG_LOCATION_R_x,C_EA_GT25_WA_M_EDUATTAIN_HSG_y,C_EA_GT25_WA_M_EDUATTAIN_HSG_LOCATION_U_y,C_EA_GT25_WA_M_EDUATTAIN_HSG_LOCATION_R_y,STATE_ABBREVIATION,PARENT_STATE_NAME
1,ff7cda2d-4017-4c67-a3e6-60a3e6bd1f66,2010,0400000US02,States,Alaska,8101401247192.39,59249543.5085048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,2,86,86,86,81,81,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,9,5,5,5,49686,50395,47021,21458,22678,18657,49215,49008,49981,62488,67002,60862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,25,,,37,,,28,,,16,,,32,,,37,,,14,,,7,,,24,,,37,,,30,,,,,,,,,AK,
2,e1d9d537-d8a2-4732-bc01-c7bfc549c4f8,2011,0400000US02,States,Alaska,8101401247192.39,59249543.5085048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,2,94,94,95,81,81,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,11,4,3,7,50122,49541,50530,27439,26896,27853,48611,46672,52088,66281,70285,61310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,28,,,37,,,26,,,17,,,31,,,38,,,13,,,6,,,27,,,36,,,28,,,,,,,,,AK,
3,c41bd0f5-a1b7-48bb-806f-775d9bbd3585,2012,0400000US02,States,Alaska,8101401247192.39,59249543.5085048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,2,88,86,91,84,82,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,11,5,4,8,50662,51226,48942,24156,23465,26621,50758,51388,48733,64285,68002,60485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,28,,,35,,,28,,,18,,,31,,,35,,,15,,,6,,,27,,,35,,,30,,,,,,,,,AK,
4,8007044e-440b-441d-b621-28886367c394,2013,0400000US02,States,Alaska,8101401247192.39,59249543.5085048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,2,92,90,96,78,76,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,15,4,3,6,50895,51083,50604,30299,35352,23816,49706,48292,51369,64398,62458,66483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,28,,,35,,,28,,,19,,,30,,,34,,,16,,,6,,,27,,,35,,,30,,,,,,,,,AK,
5,c0e7b3a0-2ed6-457c-a6a2-729ef9e11904,2014,0400000US02,States,Alaska,8101401247192.39,59249543.5085048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,2,92,93,89,78,77,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,5,4,6,52249,52761,51708,36313,37822,31782,50920,48645,55870,66732,67831,63654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,28,,,36,,,28,,,14,,,32,,,35,,,17,,,5,,,27,,,36,,,30,,,,,,,,,AK,
